ts	x	y	z	label
2020-09-03 09:12:40.067600	-0.864	0.576	-0.224	walking
2020-09-03 09:12:40.074300	-0.896	0.384	0.0	walking
2020-09-03 09:12:40.143500	-0.448	0.992	-0.064	walking
2020-09-03 09:12:40.190200	-0.672	0.576	-0.16	walking
2020-09-03 09:12:40.209400	-1.376	0.768	-0.032	walking
2020-09-03 09:12:40.256100	-0.96	0.512	-0.032	walking
2020-09-03 09:12:40.267600	-1.184	0.448	-0.224	walking
2020-09-03 09:12:40.284300	-0.896	0.416	0.0	walking
2020-09-03 09:12:40.343500	-0.544	0.768	0.032	walking
2020-09-03 09:12:40.350200	-0.736	0.608	-0.192	walking
2020-09-03 09:12:40.417600	-1.312	0.576	-0.096	walking
2020-09-03 09:12:40.419400	-1.024	0.672	0.032	walking
2020-09-03 09:12:40.466100	-0.864	0.448	0.032	walking
2020-09-03 09:12:40.485300	-0.96	0.416	0.0	walking
2020-09-03 09:12:40.543500	-0.768	0.736	0.096	walking
2020-09-03 09:12:40.560200	-0.8	0.64	-0.224	walking
2020-09-03 09:12:40.619400	-1.152	0.64	0.032	walking
2020-09-03 09:12:40.626100	-0.832	0.416	0.032	walking
2020-09-03 09:12:40.627600	-1.12	0.736	-0.096	walking
2020-09-03 09:12:40.693500	-0.928	0.96	0.096	walking
2020-09-03 09:12:40.695300	-1.024	0.384	0.0	walking
2020-09-03 09:12:40.761200	-0.896	0.608	-0.256	walking
2020-09-03 09:12:40.819400	-1.184	0.608	0.032	walking
2020-09-03 09:12:40.836100	-0.864	0.384	0.064	walking
2020-09-03 09:12:40.888600	-0.96	0.864	-0.032	walking
2020-09-03 09:12:40.895300	-0.928	0.352	0.0	walking
2020-09-03 09:12:40.903500	-1.216	1.28	0.128	walking
2020-09-03 09:12:40.969400	-1.088	0.64	0.0	walking
2020-09-03 09:12:40.971200	-1.056	0.64	-0.256	walking
2020-09-03 09:12:41.037100	-0.928	0.384	0.064	walking
2020-09-03 09:12:41.048600	-1.056	0.992	-0.064	walking
2020-09-03 09:12:41.095300	-1.184	0.384	0.128	walking
2020-09-03 09:12:41.164500	-0.896	1.024	0.128	walking
2020-09-03 09:12:41.171200	-1.184	0.608	-0.224	walking
2020-09-03 09:12:41.179400	-0.928	0.544	0.032	walking
2020-09-03 09:12:41.245300	-1.184	0.512	0.0	walking
2020-09-03 09:12:41.247100	-0.928	0.384	0.0	walking
2020-09-03 09:12:41.258600	-0.896	1.024	-0.096	walking
2020-09-03 09:12:41.324500	-0.672	0.8	0.096	walking
2020-09-03 09:12:41.371200	-1.184	0.576	-0.128	walking
2020-09-03 09:12:41.440400	-0.8	0.448	0.0	walking
2020-09-03 09:12:41.447100	-0.928	0.352	-0.032	walking
2020-09-03 09:12:41.455300	-0.768	0.512	-0.224	walking
2020-09-03 09:12:41.468600	-0.896	0.768	-0.096	walking
2020-09-03 09:12:41.521200	-1.504	0.768	-0.128	walking
2020-09-03 09:12:41.534500	-0.736	0.832	0.128	walking
2020-09-03 09:12:41.600400	-0.736	0.416	0.032	walking
2020-09-03 09:12:41.647100	-0.96	0.384	-0.064	walking
2020-09-03 09:12:41.716300	-0.864	0.448	-0.128	walking
2020-09-03 09:12:41.731200	-1.184	0.768	0.032	walking
2020-09-03 09:12:41.744500	-0.768	0.864	0.128	walking
2020-09-03 09:12:41.797100	-0.928	0.32	-0.064	walking
2020-09-03 09:12:41.810400	-0.736	0.384	0.032	walking
2020-09-03 09:12:41.876300	-1.184	0.416	0.096	walking
2020-09-03 09:12:41.992200	-1.12	0.608	0.064	walking
2020-09-03 09:12:42.007100	-0.992	0.352	-0.032	walking
2020-09-03 09:12:42.020400	-0.736	0.384	0.064	walking
2020-09-03 09:12:42.086300	-1.216	0.48	0.064	walking
2020-09-03 09:12:42.152200	-1.216	0.576	0.0	walking
2020-09-03 09:12:42.268100	-1.184	0.48	-0.096	walking
2020-09-03 09:12:42.296300	-1.024	0.48	-0.096	walking
2020-09-03 09:12:42.362200	-1.12	0.608	0.0	walking
2020-09-03 09:12:42.428100	-0.864	0.48	-0.224	walking
2020-09-03 09:12:42.572200	-0.96	0.704	0.032	walking
2020-09-03 09:12:42.638100	-0.768	0.384	-0.192	walking
2020-09-03 09:12:42.848100	-1.056	0.416	0.0	walking
2020-09-03 09:10:16.155000	-0.096	0.96	-0.384	washing
2020-09-03 09:10:16.355000	-0.096	0.96	-0.384	washing
2020-09-03 09:10:16.429500	-0.384	0.544	0.096	washing
2020-09-03 09:10:16.629500	-0.512	0.768	-0.224	washing
2020-09-03 09:10:16.704000	-0.416	0.864	0.032	washing
2020-09-03 09:10:16.715000	-0.096	0.928	-0.384	washing
2020-09-03 09:10:16.765000	-0.064	0.928	-0.384	washing
2020-09-03 09:10:16.904000	-0.576	0.704	0.192	washing
2020-09-03 09:10:16.915000	-0.032	0.928	-0.384	washing
2020-09-03 09:10:16.978500	-0.64	0.576	-0.32	washing
2020-09-03 09:10:16.989500	-0.672	0.896	0.032	washing
2020-09-03 09:10:17.039500	-0.448	1.216	0.256	washing
2020-09-03 09:10:17.126000	0.064	0.864	-0.448	washing
2020-09-03 09:10:17.178500	-0.288	0.736	-0.416	washing
2020-09-03 09:10:17.189500	-0.384	0.736	0.224	washing
2020-09-03 09:10:17.253000	-0.352	0.768	-0.576	washing
2020-09-03 09:10:17.264000	-0.384	1.088	0.288	washing
2020-09-03 09:10:17.314000	-0.448	0.8	0.48	washing
2020-09-03 09:10:17.336000	0.16	0.8	-0.416	washing
2020-09-03 09:10:17.400500	-0.32	0.8	0.192	washing
2020-09-03 09:10:17.453000	-0.288	0.416	0.128	washing
2020-09-03 09:10:17.464000	-0.352	0.864	0.768	washing
2020-09-03 09:10:17.527500	-0.224	0.896	-0.128	washing
2020-09-03 09:10:17.538500	0.192	0.864	-0.576	washing
2020-09-03 09:10:17.546000	0.128	0.8	-0.384	washing
2020-09-03 09:10:17.588500	-0.192	0.736	-0.416	washing
2020-09-03 09:10:17.610500	-0.352	1.536	-0.096	washing
2020-09-03 09:10:17.675000	-0.288	1.216	0.608	washing
2020-09-03 09:10:17.727500	-0.384	0.736	-0.256	washing
2020-09-03 09:10:17.738500	-0.128	0.576	-0.256	washing
2020-09-03 09:10:17.756000	0.0	0.864	-0.384	washing
2020-09-03 09:10:17.813000	-0.768	1.088	-0.416	washing
2020-09-03 09:10:17.820500	-0.352	0.928	0.928	washing
2020-09-03 09:10:17.863000	-0.256	1.088	-0.128	washing
2020-09-03 09:10:17.885000	-0.384	0.8	0.384	washing
2020-09-03 09:10:17.949500	-0.32	0.736	-0.32	washing
2020-09-03 09:10:17.966000	-0.032	0.896	-0.384	washing
2020-09-03 09:10:18.013000	-0.384	0.896	0.48	washing
2020-09-03 09:10:18.030500	-0.256	0.896	-0.192	washing
2020-09-03 09:10:18.087500	-0.416	0.832	-0.192	washing
2020-09-03 09:10:18.095000	-0.544	0.928	0.448	washing
2020-09-03 09:10:18.137500	-0.384	0.64	-0.032	washing
2020-09-03 09:10:18.159500	-0.576	0.224	-0.352	washing
2020-09-03 09:10:18.177000	-0.064	0.864	-0.416	washing
2020-09-03 09:10:18.224000	-0.736	1.184	0.576	washing
2020-09-03 09:10:18.240500	-0.096	1.12	0.512	washing
2020-09-03 09:10:18.287500	-0.64	1.344	0.0	washing
2020-09-03 09:10:18.305000	-0.544	1.568	0.704	washing
2020-09-03 09:10:18.369500	-1.056	0.832	-0.224	washing
2020-09-03 09:10:18.387000	-0.128	0.864	-0.384	washing
2020-09-03 09:10:18.434000	-0.352	0.704	0.544	washing
2020-09-03 09:10:18.451500	-0.064	0.896	-0.256	washing
2020-09-03 09:10:18.498500	-0.576	0.736	0.192	washing
2020-09-03 09:10:18.515000	-0.32	1.056	0.512	washing
2020-09-03 09:10:18.579500	-0.544	0.608	-0.128	washing
2020-09-03 09:10:18.597000	-0.16	0.928	-0.48	washing
2020-09-03 09:10:18.644000	-0.832	0.992	0.48	washing
2020-09-03 09:10:18.661500	0.096	1.504	0.32	washing
2020-09-03 09:10:18.708500	-0.416	0.896	0.096	washing
2020-09-03 09:10:18.726000	-0.416	1.216	0.384	washing
2020-09-03 09:10:18.789500	-0.352	1.44	0.352	washing
2020-09-03 09:10:18.807000	-0.224	0.992	-0.416	washing
2020-09-03 09:10:18.854000	-0.576	0.768	0.192	washing
2020-09-03 09:10:18.871500	-0.16	0.8	0.384	washing
2020-09-03 09:10:18.918500	-0.576	1.248	0.096	washing
2020-09-03 09:10:18.936000	-0.32	0.672	0.096	washing
2020-09-03 09:10:19.000500	-0.64	0.832	0.192	washing
2020-09-03 09:10:19.017000	-0.32	1.024	-0.416	washing
2020-09-03 09:10:19.064000	-0.384	1.568	0.352	washing
2020-09-03 09:10:19.081500	-0.096	0.544	-0.352	washing
2020-09-03 09:10:19.128500	-0.608	1.056	0.0	washing
2020-09-03 09:10:19.146000	-0.288	0.96	-0.192	washing
2020-09-03 09:10:19.210500	-0.32	0.736	0.608	washing
2020-09-03 09:10:19.275000	-0.576	0.832	-0.096	washing
2020-09-03 09:10:19.291500	-0.8	0.384	-0.608	washing
2020-09-03 09:10:19.338500	-0.576	0.672	0.224	washing
2020-09-03 09:10:19.356000	-0.288	0.416	-0.192	washing
2020-09-03 09:10:19.358000	-0.512	0.832	-0.512	washing
2020-09-03 09:10:19.420500	-0.448	0.8	0.736	washing
2020-09-03 09:10:19.428000	-0.608	1.056	-0.512	washing
2020-09-03 09:10:19.485000	-0.448	0.864	-0.032	washing
2020-09-03 09:10:19.549500	-0.544	1.056	0.576	washing
2020-09-03 09:10:19.566000	-0.576	-0.48	-0.576	washing
2020-09-03 09:10:19.628000	-0.576	0.832	-0.608	washing
2020-09-03 09:10:19.630500	-0.448	0.832	0.576	washing
2020-09-03 09:10:19.632500	-0.544	1.12	0.224	washing
2020-09-03 09:10:19.695000	-0.48	0.832	-0.256	washing
2020-09-03 09:10:19.702500	0.096	0.768	-0.32	washing
2020-09-03 09:10:19.759500	-0.672	0.928	0.448	washing
2020-09-03 09:10:19.838000	-0.672	0.832	-0.544	washing
2020-09-03 09:10:19.840500	-0.192	0.672	0.416	washing
2020-09-03 09:10:19.902500	-0.672	1.344	-0.096	washing
2020-09-03 09:10:19.905000	-0.544	-0.128	-0.192	washing
2020-09-03 09:10:19.907000	-0.64	0.384	-0.896	washing
2020-09-03 09:10:19.969500	-0.608	0.608	0.352	washing
2020-09-03 09:10:19.977000	-0.544	0.352	-0.384	washing
2020-09-03 09:10:20.039000	-0.64	0.832	-0.576	washing
2020-09-03 09:10:20.112500	-0.672	0.896	0.128	washing
2020-09-03 09:10:20.115000	0.288	1.728	-0.48	washing
2020-09-03 09:10:20.177000	-0.48	0.64	-0.16	washing
2020-09-03 09:10:20.179500	-0.448	0.416	0.544	washing
2020-09-03 09:10:20.181500	-0.512	0.704	0.416	washing
2020-09-03 09:10:20.249000	-0.64	0.48	-0.544	washing
2020-09-03 09:10:20.251500	-0.384	0.64	0.416	washing
2020-09-03 09:10:20.313500	-0.16	1.056	0.416	washing
2020-09-03 09:10:20.387000	-0.352	1.152	0.576	washing
2020-09-03 09:10:20.389500	-0.672	1.312	0.576	washing
2020-09-03 09:10:20.449000	-0.576	0.672	-0.608	washing
2020-09-03 09:10:20.451500	-0.448	1.056	0.096	washing
2020-09-03 09:10:20.456000	-0.704	0.16	-0.256	washing
2020-09-03 09:10:20.523500	-0.608	1.056	0.48	washing
2020-09-03 09:10:20.526000	-0.32	1.344	0.128	washing
2020-09-03 09:10:20.588000	-0.48	1.088	0.416	washing
2020-09-03 09:10:20.659000	-0.608	0.512	-0.736	washing
2020-09-03 09:10:20.661500	-0.32	1.184	0.736	washing
2020-09-03 09:10:20.723500	-0.224	0.224	-0.416	washing
2020-09-03 09:10:20.726000	-0.768	1.12	0.128	washing
2020-09-03 09:10:20.730500	-0.64	1.12	0.32	washing
2020-09-03 09:10:20.798000	-0.224	1.216	0.48	washing
2020-09-03 09:10:20.800500	-0.672	1.184	-0.352	washing
2020-09-03 09:10:20.859000	-0.576	0.768	-0.704	washing
2020-09-03 09:10:20.862500	-0.448	1.12	0.32	washing
2020-09-03 09:10:20.933500	-0.576	0.48	-0.096	washing
2020-09-03 09:10:20.936000	-0.512	1.088	-0.288	washing
2020-09-03 09:10:20.998000	-0.32	1.024	0.8	washing
2020-09-03 09:10:21.000500	-0.544	0.48	0.032	washing
2020-09-03 09:10:21.069000	-0.48	0.864	-0.8	washing
2020-09-03 09:10:21.072500	-0.288	0.928	0.128	washing
2020-09-03 09:10:21.133500	-0.352	0.704	0.416	washing
2020-09-03 09:10:21.137000	-0.288	1.056	0.608	washing
2020-09-03 09:10:21.208000	-0.576	1.312	0.48	washing
2020-09-03 09:10:21.210500	-0.384	1.056	-0.256	washing
2020-09-03 09:10:21.270000	-0.512	0.48	-0.864	washing
2020-09-03 09:10:21.272500	-0.64	0.672	-0.096	washing
2020-09-03 09:10:21.343500	-0.384	1.152	0.416	washing
2020-09-03 09:10:21.347000	-0.992	1.12	-0.128	washing
2020-09-03 09:10:21.408000	-0.416	1.056	0.544	washing
2020-09-03 09:10:21.411500	-0.448	0.768	-0.608	washing
2020-09-03 09:10:21.470000	-0.448	0.384	-0.864	washing
2020-09-03 09:10:21.482500	-0.48	1.152	0.192	washing
2020-09-03 09:10:21.544500	-0.128	0.832	0.416	washing
2020-09-03 09:10:21.547000	-0.416	0.576	0.128	washing
2020-09-03 09:10:21.618000	-0.352	1.12	0.224	washing
2020-09-03 09:10:21.621500	-0.352	0.48	-0.544	washing
2020-09-03 09:10:21.680000	-0.672	-0.384	-0.736	washing
2020-09-03 09:10:21.682500	-0.512	1.216	-0.32	washing
2020-09-03 09:10:21.744500	-0.192	1.76	0.16	washing
2020-09-03 09:10:21.757000	-0.416	1.152	-0.192	washing
2020-09-03 09:10:21.819000	-0.448	0.672	0.288	washing
2020-09-03 09:10:21.821500	-0.512	0.48	-0.672	washing
2020-09-03 09:10:21.880000	-0.448	0.8	-0.768	washing
2020-09-03 09:10:21.892500	-0.096	1.056	0.16	washing
2020-09-03 09:10:21.954500	-0.128	1.12	0.096	washing
2020-09-03 09:10:21.957000	-0.32	0.768	0.256	washing
2020-09-03 09:10:22.010000	-0.416	0.224	-0.864	washing
2020-09-03 09:10:22.019000	-0.288	0.736	-0.32	washing
2020-09-03 09:10:22.031500	-0.384	0.416	-0.608	washing
2020-09-03 09:10:22.093500	-0.48	1.248	-0.096	washing
2020-09-03 09:10:22.154500	-0.192	0.64	-0.128	washing
2020-09-03 09:10:22.167000	-0.608	0.544	0.0	washing
2020-09-03 09:10:22.229000	-0.608	-0.384	-0.64	washing
2020-09-03 09:10:22.231500	-0.448	0.928	-0.736	washing
2020-09-03 09:10:22.284500	-0.384	1.024	0.032	washing
2020-09-03 09:10:22.291000	-0.384	0.224	-0.256	washing
2020-09-03 09:10:22.293500	-0.672	0.864	0.0	washing
2020-09-03 09:10:22.368000	-0.416	0.576	-0.416	washing
2020-09-03 09:10:22.429000	-0.32	0.16	-0.832	washing
2020-09-03 09:10:22.441500	-0.32	0.8	-0.608	washing
2020-09-03 09:10:22.501000	-0.576	0.864	-0.768	washing
2020-09-03 09:10:22.503500	-0.48	0.736	-0.032	washing
2020-09-03 09:10:22.559000	-0.64	1.088	-0.32	washing
2020-09-03 09:10:22.565500	-0.16	1.344	0.224	washing
2020-09-03 09:10:22.568000	-0.192	1.344	0.192	washing
2020-09-03 09:10:22.642500	-0.32	1.344	-0.48	washing
2020-09-03 09:10:22.701000	-0.448	0.704	-0.064	washing
2020-09-03 09:10:22.703500	-0.352	0.256	0.032	washing
2020-09-03 09:10:22.775500	-0.16	0.928	0.32	washing
2020-09-03 09:10:22.778000	-0.48	1.12	0.576	washing
2020-09-03 09:10:22.833500	-0.512	0.704	-0.096	washing
2020-09-03 09:10:22.840000	-0.48	0.768	-0.352	washing
2020-09-03 09:10:22.842500	-0.352	0.832	0.0	washing
2020-09-03 09:10:22.901000	-0.448	1.664	0.0	washing
2020-09-03 09:10:22.975500	-0.224	1.184	0.128	washing
2020-09-03 09:10:22.978000	-0.576	1.184	-0.352	washing
2020-09-03 09:10:23.050000	-0.448	0.512	-0.064	washing
2020-09-03 09:10:23.052500	-0.64	1.088	-0.288	washing
2020-09-03 09:10:23.108000	-0.704	0.928	0.064	washing
2020-09-03 09:10:23.112000	-0.224	1.376	0.16	washing
2020-09-03 09:10:23.114500	-0.512	0.8	-0.032	washing
2020-09-03 09:10:23.175500	-0.32	1.088	0.32	washing
2020-09-03 09:10:23.250000	-0.544	1.248	0.096	washing
2020-09-03 09:10:23.252500	-0.224	1.856	0.192	washing
2020-09-03 09:10:23.312000	-0.256	1.152	0.128	washing
2020-09-03 09:10:23.324500	-0.512	1.248	-0.256	washing
2020-09-03 09:10:23.382500	-0.8	0.512	-0.512	washing
2020-09-03 09:10:23.386500	-0.256	0.768	0.416	washing
2020-09-03 09:10:23.389000	-0.32	1.024	-0.128	washing
2020-09-03 09:10:23.450000	-0.384	1.248	0.288	washing
2020-09-03 09:10:23.524000	-0.64	0.128	-0.256	washing
2020-09-03 09:10:23.524500	-0.352	0.768	-0.192	washing
2020-09-03 09:10:23.586500	-0.32	0.672	0.384	washing
2020-09-03 09:10:23.599000	-0.512	0.928	0.128	washing
2020-09-03 09:10:23.661000	-0.256	0.864	0.672	washing
2020-09-03 09:10:23.663500	-0.512	1.12	-0.064	washing
2020-09-03 09:10:23.724500	-0.48	1.088	-0.448	washing
2020-09-03 09:10:23.765000	-0.576	1.088	-0.32	washing
2020-09-03 09:10:23.798500	-0.416	1.376	0.16	washing
2020-09-03 09:10:23.799000	-0.448	0.736	-0.064	washing
2020-09-03 09:10:23.845000	-0.32	0.928	-0.224	washing
2020-09-03 09:10:23.861000	-0.416	1.312	-0.064	washing
2020-09-03 09:10:23.873500	-0.512	1.056	-0.384	washing
2020-09-03 09:10:23.935500	-0.384	1.184	0.0	washing
2020-09-03 09:10:23.999000	-0.576	0.16	-0.064	washing
2020-09-03 09:10:24.039500	-0.48	0.768	0.096	washing
2020-09-03 09:10:24.045000	-0.352	0.448	-1.248	washing
2020-09-03 09:10:24.073000	-0.32	1.216	0.384	washing
2020-09-03 09:10:24.073500	-0.512	0.704	-0.288	washing
2020-09-03 09:10:24.119500	-0.352	0.608	0.096	washing
2020-09-03 09:10:24.135500	-0.544	0.992	-0.096	washing
2020-09-03 09:10:24.210000	-0.384	1.088	0.288	washing
2020-09-03 09:10:24.255000	-0.512	0.32	-0.992	washing
2020-09-03 09:10:24.273500	-0.48	0.544	-0.736	washing
2020-09-03 09:10:24.314000	-0.64	1.024	0.384	washing
2020-09-03 09:10:24.319500	-0.32	0.896	-0.096	washing
2020-09-03 09:10:24.347500	-0.192	1.056	0.128	washing
2020-09-03 09:10:24.394000	-0.288	0.864	0.672	washing
2020-09-03 09:10:24.410000	-0.96	0.64	0.096	washing
2020-09-03 09:10:24.465000	-0.384	0.128	-0.864	washing
2020-09-03 09:10:24.484500	-0.448	0.32	-0.768	washing
2020-09-03 09:10:24.529500	-0.256	1.024	0.0	washing
2020-09-03 09:10:24.588500	-0.448	0.896	-0.128	washing
2020-09-03 09:10:24.594000	-0.512	1.408	-0.032	washing
2020-09-03 09:10:24.622000	-0.544	0.672	0.0	washing
2020-09-03 09:10:24.668500	-0.608	0.928	-0.128	washing
2020-09-03 09:10:24.684500	-0.544	-0.064	-0.64	washing
2020-09-03 09:10:24.739500	-0.288	1.056	0.224	washing
2020-09-03 09:10:24.804000	-0.832	-0.352	-0.192	washing
2020-09-03 09:10:24.863000	-0.512	1.056	0.352	washing
2020-09-03 09:10:24.868500	-0.512	0.704	-0.16	washing
2020-09-03 09:10:24.886000	-0.576	0.288	-1.024	washing
2020-09-03 09:10:24.896500	-0.416	0.288	-0.704	washing
2020-09-03 09:10:24.943000	-0.672	0.832	-0.096	washing
2020-09-03 09:10:25.014000	-0.416	0.736	-0.032	washing
2020-09-03 09:10:25.078500	-0.512	0.736	0.096	washing
2020-09-03 09:10:25.096000	-0.48	0.16	-0.736	washing
2020-09-03 09:10:25.137500	-0.48	0.768	-0.736	washing
2020-09-03 09:10:25.143000	-0.48	0.064	0.256	washing
2020-09-03 09:10:25.160500	-0.32	0.928	0.032	washing
2020-09-03 09:10:25.217500	-0.224	1.152	-0.64	washing
2020-09-03 09:10:25.288500	-0.48	0.48	-0.16	washing
2020-09-03 09:10:25.306000	-0.448	0.48	-0.544	washing
2020-09-03 09:10:25.353000	-0.384	1.92	-0.128	washing
2020-09-03 09:10:25.370500	-0.448	0.992	0.0	washing
2020-09-03 09:10:25.417500	-0.192	1.152	-0.736	washing
2020-09-03 09:10:25.435000	-0.32	1.12	0.352	washing
2020-09-03 09:10:25.516000	-0.416	0.096	0.096	washing
2020-09-03 09:10:25.563000	-0.384	1.376	-0.512	washing
2020-09-03 09:10:25.580500	-0.384	1.632	0.576	washing
2020-09-03 09:10:25.627500	-0.256	0.608	-0.608	washing
2020-09-03 09:10:25.645000	-0.48	1.568	-0.192	washing
2020-09-03 09:10:25.709500	-0.384	0.864	0.064	washing
2020-09-03 09:10:25.727000	-0.384	1.728	0.032	washing
2020-09-03 09:10:25.790500	-0.032	0.704	0.128	washing
2020-09-03 09:10:25.837500	-0.352	0.576	-0.672	washing
2020-09-03 09:10:25.855000	-0.416	0.8	-0.032	washing
2020-09-03 09:10:25.919500	-0.672	0.832	0.0	washing
2020-09-03 09:10:25.937000	-0.512	0.672	0.192	washing
2020-09-03 09:10:25.984000	-0.928	-0.704	-0.672	washing
2020-09-03 09:10:26.001500	-0.16	0.736	0.128	washing
2020-09-03 09:10:26.065000	-0.416	0.672	-0.32	washing
2020-09-03 09:10:26.129500	-0.416	0.96	0.16	washing
2020-09-03 09:10:26.147000	-0.32	0.672	0.448	washing
2020-09-03 09:10:26.194000	-0.192	0.544	-0.736	washing
2020-09-03 09:10:26.211500	-0.416	1.024	0.384	washing
2020-09-03 09:10:26.258500	-0.512	0.768	-0.608	washing
2020-09-03 09:10:26.276000	-0.416	1.12	-0.224	washing
2020-09-03 09:10:26.339500	-0.384	1.056	0.352	washing
2020-09-03 09:10:26.357000	-0.448	1.472	0.192	washing
2020-09-03 09:10:26.404000	-0.416	0.64	-0.768	washing
2020-09-03 09:10:26.421500	-0.032	0.96	0.32	washing
2020-09-03 09:10:26.468500	-0.704	0.608	-0.704	washing
2020-09-03 09:10:26.486000	-0.448	0.96	-0.352	washing
2020-09-03 09:10:26.550500	-0.384	0.896	0.352	washing
2020-09-03 09:10:26.567000	-0.48	0.992	-0.192	washing
2020-09-03 09:10:26.614000	-0.352	0.192	-0.8	washing
2020-09-03 09:10:26.631500	-0.096	1.056	0.096	washing
2020-09-03 09:10:26.678500	-0.608	0.544	-0.64	washing
2020-09-03 09:10:26.696000	-0.352	1.024	0.096	washing
2020-09-03 09:10:26.760500	-0.352	1.376	0.16	washing
2020-09-03 09:10:26.778000	-0.224	0.864	0.224	washing
2020-09-03 09:10:26.825000	-0.256	0.608	-0.768	washing
2020-09-03 09:10:26.841500	-0.544	0.96	0.032	washing
2020-09-03 09:10:26.888500	-0.64	0.576	-0.64	washing
2020-09-03 09:10:26.906000	-0.192	0.032	0.384	washing
2020-09-03 09:10:26.970500	-0.224	0.992	0.512	washing
2020-09-03 09:10:26.988000	-0.384	1.376	0.128	washing
2020-09-03 09:10:27.035000	-0.256	0.576	-0.768	washing
2020-09-03 09:10:27.052500	-0.096	1.056	0.224	washing
2020-09-03 09:10:27.099500	-0.608	0.512	-0.608	washing
2020-09-03 09:10:27.116000	-0.352	1.76	0.32	washing
2020-09-03 09:10:27.180500	-0.256	1.216	0.192	washing
2020-09-03 09:10:27.198000	-0.448	-0.288	-0.416	washing
2020-09-03 09:10:27.245000	-0.128	0.384	0.256	washing
2020-09-03 09:10:27.262500	-0.224	1.024	-0.032	washing
2020-09-03 09:10:27.309500	-0.544	0.576	-0.544	washing
2020-09-03 09:10:27.327000	-0.352	0.928	0.32	washing
2020-09-03 09:10:27.390500	-0.32	1.184	0.384	washing
2020-09-03 09:10:27.408000	-0.512	0.224	-0.928	washing
2020-09-03 09:10:27.455000	-0.96	1.44	-0.48	washing
2020-09-03 09:10:27.472500	-0.32	0.96	0.096	washing
2020-09-03 09:10:27.519500	-0.576	0.928	-0.416	washing
2020-09-03 09:10:27.537000	-0.224	0.96	0.16	washing
2020-09-03 09:10:27.601500	-0.256	0.608	0.192	washing
2020-09-03 09:10:27.608000	-0.48	0.064	-1.312	washing
2020-09-03 09:10:27.665000	-0.448	0.672	0.064	washing
2020-09-03 09:10:27.682500	-0.192	1.056	-0.032	washing
2020-09-03 09:10:27.729500	-0.704	0.896	-0.288	washing
2020-09-03 09:10:27.747000	-0.544	0.928	0.416	washing
2020-09-03 09:10:27.811500	-0.352	0.992	0.416	washing
2020-09-03 09:10:27.819000	-0.448	0.48	-1.216	washing
2020-09-03 09:10:27.876000	-0.736	1.152	-0.096	washing
2020-09-03 09:10:27.882500	-0.32	1.6	0.224	washing
2020-09-03 09:10:27.939500	-0.512	1.024	-0.352	washing
2020-09-03 09:10:27.957000	-0.672	0.928	0.608	washing
2020-09-03 09:10:28.019000	-0.544	-0.032	-1.088	washing
2020-09-03 09:10:28.021500	-0.672	0.928	0.288	washing
2020-09-03 09:10:28.086000	-0.544	0.416	0.544	washing
2020-09-03 09:10:28.093500	-0.32	1.152	0.192	washing
2020-09-03 09:10:28.150500	-0.384	0.64	-0.416	washing
2020-09-03 09:10:28.157000	-0.512	0.8	0.288	washing
2020-09-03 09:10:28.231500	-0.384	1.056	0.16	washing
2020-09-03 09:10:28.249000	-0.448	0.352	-0.832	washing
2020-09-03 09:10:28.293500	-0.064	1.024	0.128	washing
2020-09-03 09:10:28.296000	0.448	3.008	0.416	washing
2020-09-03 09:10:28.360500	-0.16	0.64	-0.48	washing
2020-09-03 09:10:28.368000	-0.224	1.12	0.16	washing
2020-09-03 09:10:28.429000	-0.352	0.416	-0.608	washing
2020-09-03 09:10:28.431500	-0.512	0.896	0.32	washing
2020-09-03 09:10:28.506000	-0.896	1.312	0.256	washing
2020-09-03 09:10:28.523500	-0.448	0.8	0.0	washing
2020-09-03 09:10:28.568000	-0.512	0.8	-0.288	washing
2020-09-03 09:10:28.570500	-0.32	0.704	-0.544	washing
2020-09-03 09:10:28.640000	-0.416	-0.096	-0.096	washing
2020-09-03 09:10:28.642500	-0.448	0.832	0.192	washing
2020-09-03 09:10:28.703500	-0.16	0.576	0.0	washing
2020-09-03 09:10:28.706000	-0.704	0.384	0.64	washing
2020-09-03 09:10:28.780500	-0.448	0.576	-0.448	washing
2020-09-03 09:10:28.798000	-0.288	0.928	-0.096	washing
2020-09-03 09:10:28.840000	-0.288	1.504	0.224	washing
2020-09-03 09:10:28.842500	-0.48	0.864	0.224	washing
2020-09-03 09:10:28.914500	-0.384	0.928	-0.16	washing
2020-09-03 09:10:28.917000	-0.608	0.832	0.384	washing
2020-09-03 09:10:28.978000	-0.352	1.024	-0.032	washing
2020-09-03 09:10:28.980500	-0.8	0.544	-0.64	washing
2020-09-03 09:10:29.040000	-0.48	0.8	0.192	washing
2020-09-03 09:10:29.072500	-0.448	0.768	0.288	washing
2020-09-03 09:10:29.114500	-0.352	1.024	0.0	washing
2020-09-03 09:10:29.117000	-0.704	1.12	0.608	washing
2020-09-03 09:10:29.189000	-0.352	0.832	-0.256	washing
2020-09-03 09:10:29.191500	-0.576	0.576	-0.416	washing
2020-09-03 09:10:29.250000	-0.096	0.32	0.544	washing
2020-09-03 09:10:29.252500	-0.256	1.344	0.256	washing
2020-09-03 09:10:29.314500	-0.256	1.024	0.064	washing
2020-09-03 09:10:29.347000	-0.48	0.992	1.024	washing
